id_file;pedido;id_agencia;agencia;id_client_file;id_estado;estado;proceso;proceso_habilitado;motivo;id_cliente_sugerido;nombre_cliente_sugerido;fuente_sugerencia;nota_nd
6188;PV240168;18;BMW;5128;4;Liberado;MOTOS NUEVOS;1;Sin Client_Total_Relation (cliente-agencia);;;sin_sugerencia;
6208;PV240180;18;BMW;5143;4;Liberado;MOTOS NUEVOS;1;Sin Client_Total_Relation (cliente-agencia);;;sin_sugerencia;
6210;PV240181;18;BMW;5144;4;Liberado;MOTOS NUEVOS;1;Sin Client_Total_Relation (cliente-agencia);;;sin_sugerencia;
6282;PV240193;18;BMW;5191;3;Liberación;MOTOS NUEVOS;1;Sin Client_Total_Relation (cliente-agencia);;;sin_sugerencia;
6709;PV240196;18;BMW;5559;1;Integración;MOTOS NUEVOS;1;Sin Client_Total_Relation (cliente-agencia);;;sin_sugerencia;
6327;PV240197;18;BMW;5233;4;Liberado;MOTOS NUEVOS;1;Sin Client_Total_Relation (cliente-agencia);;;sin_sugerencia;
6371;PV240199;18;BMW;5277;4;Liberado;MOTOS NUEVOS;1;Sin Client_Total_Relation (cliente-agencia);;;sin_sugerencia;
6528;PV240200;18;BMW;5273;4;Liberado;MOTOS NUEVOS;1;Sin Client_Total_Relation (cliente-agencia);;;sin_sugerencia;
6292;PV240201;18;BMW;5209;4;Liberado;MOTOS NUEVOS;1;Sin Client_Total_Relation (cliente-agencia);;;sin_sugerencia;
6322;PV240205;18;BMW;5228;4;Liberado;MOTOS NUEVOS;1;Sin Client_Total_Relation (cliente-agencia);;;sin_sugerencia;
6335;PV240216;18;BMW;5242;4;Liberado;MOTOS NUEVOS;1;Sin Client_Total_Relation (cliente-agencia);;;sin_sugerencia;
6377;PV240218;18;BMW;5281;4;Liberado;MOTOS NUEVOS;1;Sin Client_Total_Relation (cliente-agencia);;;sin_sugerencia;
6414;PV240233;18;BMW;5312;4;Liberado;MOTOS NUEVOS;1;Sin Client_Total_Relation (cliente-agencia);;;sin_sugerencia;
6489;PV240237;18;BMW;5374;4;Liberado;MOTOS NUEVOS;1;Sin Client_Total_Relation (cliente-agencia);;;sin_sugerencia;
6501;PV240250;18;BMW;5366;4;Liberado;MOTOS NUEVOS;1;Sin Client_Total_Relation (cliente-agencia);;;sin_sugerencia;
6509;PV240252;18;BMW;2808;1;Integración;AUTOS NUEVOS;1;Sin Client_Total_Relation (cliente-agencia);;;sin_sugerencia;
6522;PV240254;18;BMW;5407;4;Liberado;MOTOS NUEVOS;1;Sin Client_Total_Relation (cliente-agencia);;;sin_sugerencia;
6579;PV240259;18;BMW;5446;4;Liberado;MOTOS NUEVOS;1;Sin Client_Total_Relation (cliente-agencia);;;sin_sugerencia;
6536;PV240260;18;BMW;5417;4;Liberado;MOTOS NUEVOS;1;Sin Client_Total_Relation (cliente-agencia);;;sin_sugerencia;
6535;PV240262;18;BMW;3020;1;Integración;AUTOS NUEVOS;1;Sin Client_Total_Relation (cliente-agencia);;;sin_sugerencia;
6535;PV240262;18;BMW;3020;1;Integración;AUTOS NUEVOS;1;Sin Client_Total_Relation (cliente-agencia);;;sin_sugerencia;
6583;PV240263;18;BMW;5456;4;Liberado;MOTOS NUEVOS;1;Sin Client_Total_Relation (cliente-agencia);;;sin_sugerencia;
7059;PV240264;18;BMW;3020;2;Liquidación;AUTOS NUEVOS;1;Sin Client_Total_Relation (cliente-agencia);;;sin_sugerencia;
7059;PV240264;18;BMW;3020;2;Liquidación;AUTOS NUEVOS;1;Sin Client_Total_Relation (cliente-agencia);;;sin_sugerencia;
6700;PV240265;18;BMW;5550;4;Liberado;MOTOS NUEVOS;1;Sin Client_Total_Relation (cliente-agencia);;;sin_sugerencia;
6667;PV240267;18;BMW;5527;4;Liberado;MOTOS NUEVOS;1;Sin Client_Total_Relation (cliente-agencia);;;sin_sugerencia;
6706;PV240276;18;BMW;5556;4;Liberado;MOTOS NUEVOS;1;Sin Client_Total_Relation (cliente-agencia);;;sin_sugerencia;
6622;PV240279;18;BMW;5486;3;Liberación;MOTOS NUEVOS;1;Sin Client_Total_Relation (cliente-agencia);;;sin_sugerencia;
6625;PV240288;18;BMW;5489;4;Liberado;MOTOS NUEVOS;1;Sin Client_Total_Relation (cliente-agencia);;;sin_sugerencia;
10515;PV240291;18;BMW;3020;1;Integración;AUTOS NUEVOS;1;Sin Client_Total_Relation (cliente-agencia);;;sin_sugerencia;
10515;PV240291;18;BMW;3020;1;Integración;AUTOS NUEVOS;1;Sin Client_Total_Relation (cliente-agencia);;;sin_sugerencia;
6680;PV240293;18;BMW;3020;2;Liquidación;AUTOS NUEVOS;1;Sin Client_Total_Relation (cliente-agencia);;;sin_sugerencia;
6680;PV240293;18;BMW;3020;2;Liquidación;AUTOS NUEVOS;1;Sin Client_Total_Relation (cliente-agencia);;;sin_sugerencia;
6677;PV240296;18;BMW;5533;4;Liberado;MOTOS NUEVOS;1;Sin Client_Total_Relation (cliente-agencia);;;sin_sugerencia;
6728;PV240305;18;BMW;5575;4;Liberado;MOTOS NUEVOS;1;Sin Client_Total_Relation (cliente-agencia);;;sin_sugerencia;
6742;PV240313;18;BMW;3680;4;Liberado;MOTOS NUEVOS;1;Sin Client_Total_Relation (cliente-agencia);;;sin_sugerencia;
6741;PV240319;18;BMW;5588;4;Liberado;MOTOS NUEVOS;1;Sin Client_Total_Relation (cliente-agencia);;;sin_sugerencia;
6835;PV240328;18;BMW;5666;4;Liberado;MOTOS NUEVOS;1;Sin Client_Total_Relation (cliente-agencia);;;sin_sugerencia;
6842;PV240331;18;BMW;3020;1;Integración;AUTOS NUEVOS;1;Sin Client_Total_Relation (cliente-agencia);;;sin_sugerencia;
6842;PV240331;18;BMW;3020;1;Integración;AUTOS NUEVOS;1;Sin Client_Total_Relation (cliente-agencia);;;sin_sugerencia;
6880;PV240363;18;BMW;5692;4;Liberado;MOTOS NUEVOS;1;Sin Client_Total_Relation (cliente-agencia);;;sin_sugerencia;
7532;PV240366;18;BMW;5696;3;Liberación;AUTOS NUEVOS;1;Sin Client_Total_Relation (cliente-agencia);5694;REYNA ESTHELA LUNA HUERTA;otro_File_mismo_pedido;
6894;PV240369;18;BMW;3020;2;Liquidación;AUTOS NUEVOS;1;Sin Client_Total_Relation (cliente-agencia);;;sin_sugerencia;
6894;PV240369;18;BMW;3020;2;Liquidación;AUTOS NUEVOS;1;Sin Client_Total_Relation (cliente-agencia);;;sin_sugerencia;
6931;PV240376;18;BMW;5737;4;Liberado;MOTOS NUEVOS;1;Sin Client_Total_Relation (cliente-agencia);;;sin_sugerencia;
6990;PV240377;18;BMW;5789;3;Liberación;MOTOS NUEVOS;1;Sin Client_Total_Relation (cliente-agencia);;;sin_sugerencia;
6942;PV240378;18;BMW;5746;2;Liquidación;MOTOS NUEVOS;1;Sin Client_Total_Relation (cliente-agencia);;;sin_sugerencia;
6951;PV240385;18;BMW;5752;1;Integración;MOTOS NUEVOS;1;Sin Client_Total_Relation (cliente-agencia);;;sin_sugerencia;
7099;PV240391;18;BMW;5875;4;Liberado;MOTOS NUEVOS;1;Sin Client_Total_Relation (cliente-agencia);;;sin_sugerencia;
7019;PV240393;18;BMW;5811;4;Liberado;MOTOS NUEVOS;1;Sin Client_Total_Relation (cliente-agencia);;;sin_sugerencia;
7034;PV240402;18;BMW;5824;4;Liberado;MOTOS NUEVOS;1;Sin Client_Total_Relation (cliente-agencia);;;sin_sugerencia;
7029;PV240404;18;BMW;5820;4;Liberado;MOTOS NUEVOS;1;Sin Client_Total_Relation (cliente-agencia);;;sin_sugerencia;
7061;PV240410;18;BMW;5843;4;Liberado;MOTOS NUEVOS;1;Sin Client_Total_Relation (cliente-agencia);;;sin_sugerencia;
7265;PV240411;18;BMW;5851;4;Liberado;MOTOS NUEVOS;1;Sin Client_Total_Relation (cliente-agencia);;;sin_sugerencia;
7123;PV240415;18;BMW;5899;4;Liberado;MOTOS NUEVOS;1;Sin Client_Total_Relation (cliente-agencia);;;sin_sugerencia;
7086;PV240420;18;BMW;5866;4;Liberado;MOTOS NUEVOS;1;Sin Client_Total_Relation (cliente-agencia);;;sin_sugerencia;
7101;PV240422;18;BMW;5881;4;Liberado;MOTOS NUEVOS;1;Sin Client_Total_Relation (cliente-agencia);;;sin_sugerencia;
7117;PV240427;18;BMW;5895;4;Liberado;MOTOS NUEVOS;1;Sin Client_Total_Relation (cliente-agencia);;;sin_sugerencia;
7134;PV240429;18;BMW;5906;4;Liberado;MOTOS NUEVOS;1;Sin Client_Total_Relation (cliente-agencia);;;sin_sugerencia;
7132;PV240432;18;BMW;3020;2;Liquidación;AUTOS NUEVOS;1;Sin Client_Total_Relation (cliente-agencia);;;sin_sugerencia;
7132;PV240432;18;BMW;3020;2;Liquidación;AUTOS NUEVOS;1;Sin Client_Total_Relation (cliente-agencia);;;sin_sugerencia;
7142;PV240433;18;BMW;5913;4;Liberado;MOTOS NUEVOS;1;Sin Client_Total_Relation (cliente-agencia);;;sin_sugerencia;
7637;PV240435;18;BMW;6293;4;Liberado;MOTOS NUEVOS;1;Sin Client_Total_Relation (cliente-agencia);;;sin_sugerencia;
7160;PV240440;18;BMW;2808;1;Integración;AUTOS NUEVOS;1;Sin Client_Total_Relation (cliente-agencia);;;sin_sugerencia;
7209;PV240452;18;BMW;5969;1;Integración;MOTOS NUEVOS;1;Sin Client_Total_Relation (cliente-agencia);;;sin_sugerencia;
7212;PV240453;18;BMW;5972;4;Liberado;MOTOS NUEVOS;1;Sin Client_Total_Relation (cliente-agencia);;;sin_sugerencia;
7432;PV240460;18;BMW;6128;4;Liberado;MOTOS NUEVOS;1;Sin Client_Total_Relation (cliente-agencia);;;sin_sugerencia;
7379;PV240470;18;BMW;5752;1;Integración;MOTOS NUEVOS;1;Sin Client_Total_Relation (cliente-agencia);;;sin_sugerencia;
7442;PV240471;18;BMW;6134;4;Liberado;MOTOS NUEVOS;1;Sin Client_Total_Relation (cliente-agencia);;;sin_sugerencia;
7354;PV240474;18;BMW;6077;4;Liberado;MOTOS NUEVOS;1;Sin Client_Total_Relation (cliente-agencia);;;sin_sugerencia;
7401;PV240479;18;BMW;6113;4;Liberado;MOTOS NUEVOS;1;Sin Client_Total_Relation (cliente-agencia);;;sin_sugerencia;
7447;PV240487;18;BMW;2808;2;Liquidación;AUTOS NUEVOS;1;Sin Client_Total_Relation (cliente-agencia);;;sin_sugerencia;
7472;PV240488;18;BMW;6156;4;Liberado;MOTOS NUEVOS;1;Sin Client_Total_Relation (cliente-agencia);;;sin_sugerencia;
7460;PV240489;18;BMW;6149;4;Liberado;MOTOS NUEVOS;1;Sin Client_Total_Relation (cliente-agencia);;;sin_sugerencia;
7470;PV240492;18;BMW;6152;3;Liberación;MOTOS NUEVOS;1;Sin Client_Total_Relation (cliente-agencia);;;sin_sugerencia;
7484;PV240501;18;BMW;6167;4;Liberado;MOTOS NUEVOS;1;Sin Client_Total_Relation (cliente-agencia);;;sin_sugerencia;
7594;PV240515;18;BMW;6254;4;Liberado;MOTOS NUEVOS;1;Sin Client_Total_Relation (cliente-agencia);;;sin_sugerencia;
7588;PV240521;18;BMW;5575;4;Liberado;MOTOS NUEVOS;1;Sin Client_Total_Relation (cliente-agencia);;;sin_sugerencia;
7558;PV240523;18;BMW;6225;4;Liberado;MOTOS NUEVOS;1;Sin Client_Total_Relation (cliente-agencia);;;sin_sugerencia;
7625;PV240532;18;BMW;3020;1;Integración;AUTOS NUEVOS;1;Sin Client_Total_Relation (cliente-agencia);;;sin_sugerencia;
7625;PV240532;18;BMW;3020;1;Integración;AUTOS NUEVOS;1;Sin Client_Total_Relation (cliente-agencia);;;sin_sugerencia;
7691;PV240541;18;BMW;6337;3;Liberación;MOTOS NUEVOS;1;Sin Client_Total_Relation (cliente-agencia);;;sin_sugerencia;
7663;PV240546;18;BMW;6315;4;Liberado;MOTOS NUEVOS;1;Sin Client_Total_Relation (cliente-agencia);;;sin_sugerencia;
7686;PV240547;18;BMW;6334;4;Liberado;MOTOS NUEVOS;1;Sin Client_Total_Relation (cliente-agencia);;;sin_sugerencia;
7715;PV240561;18;BMW;6361;1;Integración;MOTOS NUEVOS;1;Sin Client_Total_Relation (cliente-agencia);;;sin_sugerencia;
7778;PV240567;18;BMW;6415;4;Liberado;MOTOS NUEVOS;1;Sin Client_Total_Relation (cliente-agencia);;;sin_sugerencia;
7803;PV240570;18;BMW;6438;4;Liberado;MOTOS NUEVOS;1;Sin Client_Total_Relation (cliente-agencia);;;sin_sugerencia;
8599;PV240576;18;BMW;7086;4;Liberado;MOTOS NUEVOS;1;Sin Client_Total_Relation (cliente-agencia);;;sin_sugerencia;
7827;PV240578;18;BMW;6458;2;Liquidación;MOTOS NUEVOS;1;Sin Client_Total_Relation (cliente-agencia);;;sin_sugerencia;
7909;PV240593;18;BMW;6507;4;Liberado;MOTOS NUEVOS;1;Sin Client_Total_Relation (cliente-agencia);;;sin_sugerencia;
7892;PV240596;18;BMW;6496;4;Liberado;MOTOS NUEVOS;1;Sin Client_Total_Relation (cliente-agencia);;;sin_sugerencia;
7980;PV240602;18;BMW;6574;4;Liberado;MOTOS NUEVOS;1;Sin Client_Total_Relation (cliente-agencia);;;sin_sugerencia;
8005;PV240609;18;BMW;6590;3;Liberación;MOTOS NUEVOS;1;Sin Client_Total_Relation (cliente-agencia);;;sin_sugerencia;
8019;PV240618;18;BMW;3020;4;Liberado;AUTOS NUEVOS;1;Sin Client_Total_Relation (cliente-agencia);;;sin_sugerencia;
8019;PV240618;18;BMW;3020;4;Liberado;AUTOS NUEVOS;1;Sin Client_Total_Relation (cliente-agencia);;;sin_sugerencia;
8012;PV240620;18;BMW;6492;4;Liberado;MOTOS NUEVOS;1;Sin Client_Total_Relation (cliente-agencia);;;sin_sugerencia;
8027;PV240623;18;BMW;6608;4;Liberado;MOTOS NUEVOS;1;Sin Client_Total_Relation (cliente-agencia);;;sin_sugerencia;
8070;PV240625;18;BMW;6646;4;Liberado;MOTOS NUEVOS;1;Sin Client_Total_Relation (cliente-agencia);;;sin_sugerencia;
8071;PV240632;18;BMW;6647;4;Liberado;MOTOS NUEVOS;1;Sin Client_Total_Relation (cliente-agencia);;;sin_sugerencia;
8090;PV240634;18;BMW;6663;4;Liberado;MOTOS NUEVOS;1;Sin Client_Total_Relation (cliente-agencia);;;sin_sugerencia;
8093;PV240640;18;BMW;6666;4;Liberado;MOTOS NUEVOS;1;Sin Client_Total_Relation (cliente-agencia);;;sin_sugerencia;
8101;PV240642;18;BMW;3020;2;Liquidación;AUTOS NUEVOS;1;Sin Client_Total_Relation (cliente-agencia);;;sin_sugerencia;
8101;PV240642;18;BMW;3020;2;Liquidación;AUTOS NUEVOS;1;Sin Client_Total_Relation (cliente-agencia);;;sin_sugerencia;
8117;PV240645;18;BMW;6687;4;Liberado;MOTOS NUEVOS;1;Sin Client_Total_Relation (cliente-agencia);;;sin_sugerencia;
8114;PV240646;18;BMW;6684;4;Liberado;MOTOS NUEVOS;1;Sin Client_Total_Relation (cliente-agencia);;;sin_sugerencia;
8137;PV240650;18;BMW;6699;4;Liberado;MOTOS NUEVOS;1;Sin Client_Total_Relation (cliente-agencia);;;sin_sugerencia;
8109;PV240651;18;BMW;6680;4;Liberado;MOTOS NUEVOS;1;Sin Client_Total_Relation (cliente-agencia);;;sin_sugerencia;
8138;PV240657;18;BMW;2808;2;Liquidación;AUTOS NUEVOS;1;Sin Client_Total_Relation (cliente-agencia);;;sin_sugerencia;
8159;PV240659;18;BMW;6711;1;Integración;MOTOS NUEVOS;1;Sin Client_Total_Relation (cliente-agencia);;;sin_sugerencia;
8151;PV240664;18;BMW;3020;2;Liquidación;AUTOS NUEVOS;1;Sin Client_Total_Relation (cliente-agencia);;;sin_sugerencia;
8151;PV240664;18;BMW;3020;2;Liquidación;AUTOS NUEVOS;1;Sin Client_Total_Relation (cliente-agencia);;;sin_sugerencia;
8152;PV240667;18;BMW;4885;1;Integración;MOTOS NUEVOS;1;Sin Client_Total_Relation (cliente-agencia);;;sin_sugerencia;
8238;PV240683;18;BMW;6776;4;Liberado;MOTOS NUEVOS;1;Sin Client_Total_Relation (cliente-agencia);;;sin_sugerencia;
8237;PV240695;18;BMW;6775;4;Liberado;MOTOS NUEVOS;1;Sin Client_Total_Relation (cliente-agencia);;;sin_sugerencia;
8304;PV240696;18;BMW;6342;4;Liberado;MOTOS NUEVOS;1;Sin Client_Total_Relation (cliente-agencia);;;sin_sugerencia;
8525;PV240697;18;BMW;7030;4;Liberado;MOTOS NUEVOS;1;Sin Client_Total_Relation (cliente-agencia);;;sin_sugerencia;
8295;PV240707;18;BMW;6655;1;Integración;AUTOS NUEVOS;1;Sin Client_Total_Relation (cliente-agencia);;;sin_sugerencia;
8352;PV240709;18;BMW;6879;4;Liberado;MOTOS NUEVOS;1;Sin Client_Total_Relation (cliente-agencia);;;sin_sugerencia;
8724;PV240713;18;BMW;7187;4;Liberado;MOTOS NUEVOS;1;Sin Client_Total_Relation (cliente-agencia);;;sin_sugerencia;
8400;PV240719;18;BMW;6924;4;Liberado;MOTOS NUEVOS;1;Sin Client_Total_Relation (cliente-agencia);;;sin_sugerencia;
8520;PV240723;18;BMW;7024;4;Liberado;MOTOS NUEVOS;1;Sin Client_Total_Relation (cliente-agencia);;;sin_sugerencia;
8468;PV240730;18;BMW;4158;4;Liberado;MOTOS NUEVOS;1;Sin Client_Total_Relation (cliente-agencia);;;sin_sugerencia;
8513;PV240733;18;BMW;7019;4;Liberado;MOTOS NUEVOS;1;Sin Client_Total_Relation (cliente-agencia);;;sin_sugerencia;
8514;PV240734;18;BMW;7020;4;Liberado;MOTOS NUEVOS;1;Sin Client_Total_Relation (cliente-agencia);;;sin_sugerencia;
8573;PV240739;18;BMW;7060;4;Liberado;MOTOS NUEVOS;1;Sin Client_Total_Relation (cliente-agencia);;;sin_sugerencia;
8574;PV240742;18;BMW;7061;4;Liberado;MOTOS NUEVOS;1;Sin Client_Total_Relation (cliente-agencia);;;sin_sugerencia;
8679;PV240743;18;BMW;7151;4;Liberado;MOTOS NUEVOS;1;Sin Client_Total_Relation (cliente-agencia);;;sin_sugerencia;
8611;PV240746;18;BMW;7097;1;Integración;MOTOS NUEVOS;1;Sin Client_Total_Relation (cliente-agencia);;;sin_sugerencia;
8642;PV240749;18;BMW;7122;4;Liberado;MOTOS NUEVOS;1;Sin Client_Total_Relation (cliente-agencia);;;sin_sugerencia;
8622;PV240751;18;BMW;7097;4;Liberado;MOTOS NUEVOS;1;Sin Client_Total_Relation (cliente-agencia);;;sin_sugerencia;
8678;PV240755;18;BMW;7150;4;Liberado;MOTOS NUEVOS;1;Sin Client_Total_Relation (cliente-agencia);;;sin_sugerencia;
8636;PV240756;18;BMW;7116;4;Liberado;MOTOS NUEVOS;1;Sin Client_Total_Relation (cliente-agencia);;;sin_sugerencia;
8654;PV240760;18;BMW;7134;4;Liberado;MOTOS NUEVOS;1;Sin Client_Total_Relation (cliente-agencia);;;sin_sugerencia;
8726;PV240763;18;BMW;7186;4;Liberado;MOTOS NUEVOS;1;Sin Client_Total_Relation (cliente-agencia);;;sin_sugerencia;
8677;PV240766;18;BMW;5696;3;Liberación;AUTOS NUEVOS;1;Sin Client_Total_Relation (cliente-agencia);;;sin_sugerencia;
8806;PV240775;18;BMW;7258;4;Liberado;MOTOS NUEVOS;1;Sin Client_Total_Relation (cliente-agencia);;;sin_sugerencia;
8864;PV240776;18;BMW;7307;4;Liberado;MOTOS NUEVOS;1;Sin Client_Total_Relation (cliente-agencia);;;sin_sugerencia;
8875;PV240779;18;BMW;7316;4;Liberado;MOTOS NUEVOS;1;Sin Client_Total_Relation (cliente-agencia);;;sin_sugerencia;
8871;PV240780;18;BMW;7313;4;Liberado;MOTOS NUEVOS;1;Sin Client_Total_Relation (cliente-agencia);;;sin_sugerencia;
8959;PV240784;18;BMW;7395;4;Liberado;MOTOS NUEVOS;1;Sin Client_Total_Relation (cliente-agencia);;;sin_sugerencia;
8957;PV240785;18;BMW;7389;1;Integración;MOTOS NUEVOS;1;Sin Client_Total_Relation (cliente-agencia);;;sin_sugerencia;
9053;PV240786;18;BMW;7471;4;Liberado;MOTOS NUEVOS;1;Sin Client_Total_Relation (cliente-agencia);;;sin_sugerencia;
9140;PV240789;18;BMW;7513;4;Liberado;MOTOS NUEVOS;1;Sin Client_Total_Relation (cliente-agencia);;;sin_sugerencia;
9050;PV240791;18;BMW;7468;4;Liberado;MOTOS NUEVOS;1;Sin Client_Total_Relation (cliente-agencia);;;sin_sugerencia;
9259;PV240792;18;BMW;7611;4;Liberado;MOTOS NUEVOS;1;Sin Client_Total_Relation (cliente-agencia);;;sin_sugerencia;
9121;PV240796;18;BMW;7502;4;Liberado;MOTOS NUEVOS;1;Sin Client_Total_Relation (cliente-agencia);;;sin_sugerencia;
9096;PV240799;18;BMW;7486;4;Liberado;MOTOS NUEVOS;1;Sin Client_Total_Relation (cliente-agencia);;;sin_sugerencia;
9189;PV240815;18;BMW;7555;4;Liberado;MOTOS NUEVOS;1;Sin Client_Total_Relation (cliente-agencia);;;sin_sugerencia;
9120;PV240817;18;BMW;3019;4;Liberado;MOTOS NUEVOS;1;Sin Client_Total_Relation (cliente-agencia);;;sin_sugerencia;
9119;PV240818;18;BMW;3019;4;Liberado;MOTOS NUEVOS;1;Sin Client_Total_Relation (cliente-agencia);;;sin_sugerencia;
9173;PV240821;18;BMW;7543;4;Liberado;MOTOS NUEVOS;1;Sin Client_Total_Relation (cliente-agencia);;;sin_sugerencia;
9176;PV240822;18;BMW;7546;4;Liberado;MOTOS NUEVOS;1;Sin Client_Total_Relation (cliente-agencia);;;sin_sugerencia;
9264;PV240836;18;BMW;7615;4;Liberado;MOTOS NUEVOS;1;Sin Client_Total_Relation (cliente-agencia);;;sin_sugerencia;
9627;PV240838;18;BMW;6156;4;Liberado;MOTOS NUEVOS;1;Sin Client_Total_Relation (cliente-agencia);;;sin_sugerencia;
9190;PV240840;18;BMW;7556;4;Liberado;MOTOS NUEVOS;1;Sin Client_Total_Relation (cliente-agencia);;;sin_sugerencia;
9208;PV240841;18;BMW;7573;4;Liberado;MOTOS NUEVOS;1;Sin Client_Total_Relation (cliente-agencia);;;sin_sugerencia;
9235;PV240845;18;BMW;7594;4;Liberado;MOTOS NUEVOS;1;Sin Client_Total_Relation (cliente-agencia);;;sin_sugerencia;
9234;PV240848;18;BMW;4668;4;Liberado;MOTOS NUEVOS;1;Sin Client_Total_Relation (cliente-agencia);;;sin_sugerencia;
9361;PV240854;18;BMW;7689;4;Liberado;MOTOS NUEVOS;1;Sin Client_Total_Relation (cliente-agencia);;;sin_sugerencia;
9222;PV240859;18;BMW;7583;4;Liberado;MOTOS NUEVOS;1;Sin Client_Total_Relation (cliente-agencia);;;sin_sugerencia;
9489;PV240862;18;BMW;7792;4;Liberado;MOTOS NUEVOS;1;Sin Client_Total_Relation (cliente-agencia);;;sin_sugerencia;
9269;PV240867;18;BMW;7620;4;Liberado;MOTOS NUEVOS;1;Sin Client_Total_Relation (cliente-agencia);;;sin_sugerencia;
9478;PV240880;18;BMW;7785;4;Liberado;MOTOS NUEVOS;1;Sin Client_Total_Relation (cliente-agencia);;;sin_sugerencia;
9446;PV240886;18;BMW;7756;4;Liberado;MOTOS NUEVOS;1;Sin Client_Total_Relation (cliente-agencia);;;sin_sugerencia;
9395;PV240887;18;BMW;7717;4;Liberado;MOTOS NUEVOS;1;Sin Client_Total_Relation (cliente-agencia);;;sin_sugerencia;
9449;PV240894;18;BMW;7759;4;Liberado;MOTOS NUEVOS;1;Sin Client_Total_Relation (cliente-agencia);;;sin_sugerencia;
9471;PV240901;18;BMW;7779;4;Liberado;MOTOS NUEVOS;1;Sin Client_Total_Relation (cliente-agencia);;;sin_sugerencia;
9513;PV240917;18;BMW;7816;4;Liberado;MOTOS NUEVOS;1;Sin Client_Total_Relation (cliente-agencia);;;sin_sugerencia;
9532;PV240918;18;BMW;7833;3;Liberación;MOTOS NUEVOS;1;Sin Client_Total_Relation (cliente-agencia);;;sin_sugerencia;
9636;PV240922;18;BMW;7917;4;Liberado;MOTOS NUEVOS;1;Sin Client_Total_Relation (cliente-agencia);;;sin_sugerencia;
9652;PV240936;18;BMW;3020;3;Liberación;AUTOS NUEVOS;1;Sin Client_Total_Relation (cliente-agencia);;;sin_sugerencia;
9652;PV240936;18;BMW;3020;3;Liberación;AUTOS NUEVOS;1;Sin Client_Total_Relation (cliente-agencia);;;sin_sugerencia;
9565;PV240943;18;BMW;7855;4;Liberado;MOTOS NUEVOS;1;Sin Client_Total_Relation (cliente-agencia);;;sin_sugerencia;
9859;PV240951;18;BMW;8103;3;Liberación;AUTOS NUEVOS;1;Sin Client_Total_Relation (cliente-agencia);;;sin_sugerencia;
9745;PV240954;18;BMW;8010;4;Liberado;MOTOS NUEVOS;1;Sin Client_Total_Relation (cliente-agencia);;;sin_sugerencia;
9625;PV240955;18;BMW;7911;4;Liberado;MOTOS NUEVOS;1;Sin Client_Total_Relation (cliente-agencia);;;sin_sugerencia;
9660;PV240967;18;BMW;7930;4;Liberado;MOTOS NUEVOS;1;Sin Client_Total_Relation (cliente-agencia);;;sin_sugerencia;
9679;PV240977;18;BMW;3020;2;Liquidación;AUTOS NUEVOS;1;Sin Client_Total_Relation (cliente-agencia);;;sin_sugerencia;
9679;PV240977;18;BMW;3020;2;Liquidación;AUTOS NUEVOS;1;Sin Client_Total_Relation (cliente-agencia);;;sin_sugerencia;
9690;PV240986;18;BMW;7961;4;Liberado;MOTOS NUEVOS;1;Sin Client_Total_Relation (cliente-agencia);;;sin_sugerencia;
9691;PV240987;18;BMW;7962;4;Liberado;MOTOS NUEVOS;1;Sin Client_Total_Relation (cliente-agencia);;;sin_sugerencia;
9811;PV240993;18;BMW;8062;4;Liberado;MOTOS NUEVOS;1;Sin Client_Total_Relation (cliente-agencia);;;sin_sugerencia;
9798;PV241000;18;BMW;8051;4;Liberado;MOTOS NUEVOS;1;Sin Client_Total_Relation (cliente-agencia);;;sin_sugerencia;
10577;PV241021;18;BMW;8649;4;Liberado;MOTOS NUEVOS;1;Sin Client_Total_Relation (cliente-agencia);;;sin_sugerencia;
9837;PV241025;18;BMW;6630;1;Integración;AUTOS NUEVOS;1;Sin Client_Total_Relation (cliente-agencia);;;sin_sugerencia;
9898;PV241028;18;BMW;8129;4;Liberado;MOTOS NUEVOS;1;Sin Client_Total_Relation (cliente-agencia);;;sin_sugerencia;
9863;PV241037;18;BMW;3020;2;Liquidación;AUTOS NUEVOS;1;Sin Client_Total_Relation (cliente-agencia);;;sin_sugerencia;
9863;PV241037;18;BMW;3020;2;Liquidación;AUTOS NUEVOS;1;Sin Client_Total_Relation (cliente-agencia);;;sin_sugerencia;
9910;PV241047;18;BMW;8138;4;Liberado;MOTOS NUEVOS;1;Sin Client_Total_Relation (cliente-agencia);;;sin_sugerencia;
9897;PV241049;18;BMW;8128;4;Liberado;MOTOS NUEVOS;1;Sin Client_Total_Relation (cliente-agencia);;;sin_sugerencia;
9939;PV241051;18;BMW;8162;4;Liberado;MOTOS NUEVOS;1;Sin Client_Total_Relation (cliente-agencia);;;sin_sugerencia;
9993;PV241060;18;BMW;8201;4;Liberado;MOTOS NUEVOS;1;Sin Client_Total_Relation (cliente-agencia);;;sin_sugerencia;
9943;PV241061;18;BMW;3020;1;Integración;AUTOS NUEVOS;1;Sin Client_Total_Relation (cliente-agencia);;;sin_sugerencia;
9943;PV241061;18;BMW;3020;1;Integración;AUTOS NUEVOS;1;Sin Client_Total_Relation (cliente-agencia);;;sin_sugerencia;
9990;PV241065;18;BMW;6156;4;Liberado;MOTOS NUEVOS;1;Sin Client_Total_Relation (cliente-agencia);;;sin_sugerencia;
